hex-least-square
trio
multiplier=1
start=lin
fit=poli(2,1)
measures
0.12	60	0.173714585
0.3	60	0.44169134
0.6	60	0.875600728
1.2	60	1.707533632
2.4	60	3.242793215
0.12	70	0.171218969
0.3	70	0.435497839
0.6	70	0.864306697
1.2	70	1.682759628
2.4	70	3.191787913
0.12	80	0.168486542
0.3	80	0.429122176
0.6	80	0.851737534
1.2	80	1.657439139
2.4	80	3.137139375
end
